County,License Number,Operation Type,Establishment Type,Entity Name,DBA Name,Street Number,Street Name,Address Line 2,Address Line 3,City,State,Zip Code,Square Footage,Longitude,Latitude,Street Address
Kings,705626,Store,JAC,HEIMISHE GOURMET FOOD INC,LEVY'S DELICIOUS FOOD,147,DIVISION AVE,,,BROOKLYN,NY,11211,1200,-73.962592,40.70768,147 DIVISION AVE
Kings,705608,Store,JAC,ON THE WAY CONVENIENCE INC,ON THE WAY CONVENIENCE,569,92ND ST,,,BROOKLYN,NY,11209,1000,-74.027013,40.616698,569 92ND ST
Queens,705600,Store,JAC,7901 LUCKY MARKET CORP,7901 LUCKY MARKET,7901,37TH AVE,,,JACKSON HEIGHTS,NY,11372,1200,-73.886557,40.74951,7901 37TH AVE
Queens,705589,Store,JAC,FAMILY HE GROCERY STORE INC,FAMILY HE GROCERY STORE,47-35,VERNON BLVD,,,LONG ISLAND CITY,NY,11101,1200,-73.953506,40.744501,47-35 VERNON BLVD
Queens,705565,Store,JAC,J & D FARM MARKET CORP,JOHN'S FARM MARKET,216-20,HILLSIDE AVE,,,QUEENS VILLAGE,NY,11427,4000,-73.747882,40.727881,216-20 HILLSIDE AVE
Kings,705564,Store,JAC,GREENE AVE MARKET INC,GREENE AVE MARKET,17,GREENE AVE,,,BROOKLYN,NY,11238,1800,-73.972632,40.685926,17 GREENE AVE
Queens,705560,Store,JAC,PLAN B ENTERPRISES LLC,EDIBLE ARRANGEMENTS,253-22,UNION TURNPIKE,,,GLEN OAKS,NY,11004,2500,-73.716971,40.744322,253-22 UNION TURNPIKE
Kings,705545,Store,JAC,ONE STOP TO SHOP GOURMET & DELI C,ONE STOP TO SHOP GOURME,1339,FULTON ST,,,BROOKLYN,NY,11216,4500,-73.947894,40.6803,1339 FULTON ST
Queens,705544,Store,JAC,J&E FRESH PRODUCE INC,CITY FRESH MARKET,122-17,20TH AVE,,,COLLEGE POINT,NY,11356,3500,-73.8452,40.78168,122-17 20TH AVE
New York,705534,Store,JAC,DAROU SALAM MARKET INC,DAROU SALAM MARKET,2890,8TH AVE,,,NEW YORK,NY,10039,2025,-73.938149,40.827999,2890 8TH AVE
New York,705522,Store,JAC,MANUELS FRUITS & VEGETABLES INC,MANUELS FRUITS & VEGETA,2060,2ND AVE,,,NEW YORK,NY,10029,1100,-73.942609,40.790392,2060 2ND AVE
Queens,705507,Store,JAC,SYED EMPIRES INC,SHELL GAS STATION,92-10,ASTORIA BLVD,,,EAST ELMHURST,NY,11369,1200,-73.876857,40.763187,92-10 ASTORIA BLVD
Richmond,705499,Store,JAC,GIANI FOODMART INC,GIANI FOODMART,1244,RICHMOND RD,,,STATEN ISLAND,NY,10304,3000,-74.093508,40.596927,1244 RICHMOND RD
Queens,705492,Store,JAC,106 DELI INC,106 DELI,105-31,LIBERTY AVE,,,OZONE PARK,NY,11417,1000,-73.835108,40.682985,105-31 LIBERTY AVE
Bronx,705401,Store,JAC,180 LA DELI GROCERY CORP,180 LA DELI GROCERY,180,MCLELLAN ST,,,BRONX,NY,10456,1100,,,180 MCLELLAN ST
Bronx,705371,Store,JAC,SOUNDVIEW PETROLEUM INC,76,902,SOUNDVIEW AVE,,,BRONX,NY,10473,1000,-73.867982,40.823151,902 SOUNDVIEW AVE
Queens,705355,Store,JAC,48 BODEGA INC,48 BODEGA,47-20A,BROADWAY,,,ASTORIA,NY,11103,1000,,,47-20A BROADWAY
Kings,705347,Store,JAC,BROTHERS BAGELS CORP THE,BROTHERS BAGELS,7105,FT HAMILTON PKWY,,,BROOKLYN,NY,11228,1200,-74.013743,40.627616,7105 FT HAMILTON PKWY
Bronx,705333,Store,JAC,GUERRERO UBALDO,MEXICAN DELI INC,1302-1304,LAFAYETTE AVE,,,BRONX,NY,10474,600,-73.886876,40.816765,1302-1304 LAFAYETTE AVE
Bronx,705332,Store,JAC,CO OP CITY AFRICAN MARKET INC,CO OP CITY AFRICAN MARK,2829,E EDSON AVE,,,BRONX,NY,10469,1200,-73.833483,40.868938,2829 E EDSON AVE
Bronx,705241,Store,JAC,EBB CONVENIENCE CORP,EBB CONVENIENCE,3968,WHITE PLAINS RD,,,BRONX,NY,10466,1200,-73.860518,40.887733,3968 WHITE PLAINS RD
New York,705236,Store,JAC,MIN AN TRADING INC,MIN AN TRADING,94,EAST BROADWAY EAST STORE,,,NEW YORK,NY,10002,1500,-73.993577,40.71378,94 EAST BROADWAY EAST STORE
Queens,705206,Store,JAC,GNM DELI & GROCERY INC,GNM DELI & GROCERY,228-01,147TH AVE,,,SPRINGFIELD GARDEN,NY,11413,2500,-73.753611,40.658164,228-01 147TH AVE
Queens,705173,Store,JAC,SHAYONA DELI & GROCERY INC,SHAYONA DELI & GROCERY,73-42,68TH AVE,,,MIDDLE VILLAGE,NY,11379,900,-73.877346,40.710711,73-42 68TH AVE
Bronx,705172,Store,JAC,YUN SUNG HAN,YUNS FRUIT MARKET,349,E 138TH ST,,,BRONX,NY,10454,1200,-73.924377,40.809733,349 E 138TH ST
Queens,705089,Store,JAC,DONG DONG FOOD INC,DONG DONG FOOD,111-13,A ROOSEVELT AVE,,,CORONA,NY,11368,2000,-73.855414,40.751738,111-13 A ROOSEVELT AVE
Queens,705085,Store,JAC,PARSON DELI GOURMET CORP,PARSON DELI GOURMET,158-09,ARCHER AVE,,,JAMAICA,NY,11433,600,-73.799348,40.702576,158-09 ARCHER AVE
Kings,705078,Store,JAC,EL NUEVO PUEBLO INC,EL NUEVO PUEBLO,4921,5TH AVE,,,BROOKLYN,NY,11220,4000,-74.010168,40.645233,4921 5TH AVE
New York,705076,Store,JAC,SHREE YAMUNAKRUPA CORP,BOUWERIE ICONIC MAGAZIN,215,BOWERY ST,,,NEW YORK,NY,10002,1600,-73.99342,40.721675,215 BOWERY ST
Kings,705067,Store,JAC,LOVE EXPRESS DELI CORP,LOVE EXPRESS DELI,214,UTICA AVE,,,BROOKLYN,NY,11213,1000,-73.930857,40.671634,214 UTICA AVE
Bronx,705040,Store,JAC,AGOGO AFRICAN TRADING CORP,AGOGO,1347,EDWARD L GRANT HWY,,,BRONX,NY,10452,600,-73.921481,40.840176,1347 EDWARD L GRANT HWY
Kings,705036,Store,JAC,ROYAL DELI GROCERY CORP I,ROYAL DELI GROCERY,780,METROPOLITAN AVE,,,BROOKLYN,NY,11211,1000,-73.942878,40.714675,780 METROPOLITAN AVE
Queens,705017,Store,JAC,CYPRESS MINIMARKET CORP,CYPRESS MINIMARKET,1091,CYPRESS AVE,,,RIDGEWOOD,NY,11385,1200,-73.900003,40.696339,1091 CYPRESS AVE
New York,705011,Store,JAC,GRAB & GO GOURMET DELI INC,GRAB & GO GOURMET DELI,3920,BROADWAY STORE 1,,,NEW YORK,NY,10032,2800,-73.941418,40.838628,3920 BROADWAY STORE 1
Queens,705005,Store,JAC,UNDER THE SUN DELI CORP,UNDER THE SUN DELI,172-23,JAMAICA AVE,,,JAMAICA,NY,11432,1500,-73.787033,40.707906,172-23 JAMAICA AVE
Bronx,705001,Store,JAC,NEW PRINCE GROCERY & CANDY STORE,NEW PRINCE GROCERY & CA,131,WEST KINGSBRIDGE  RD,,,BRONX,NY,10468,900,-73.903038,40.869056,131 WEST KINGSBRIDGE  RD
Kings,704983,Store,JAC,ALAHERI RATFAN M,NOSTRAND DELI & GROCERY,1037,NOSTRAND AVE,,,BROOKLYN,NY,11225,1200,-73.950872,40.662948,1037 NOSTRAND AVE
Queens,704971,Store,JAC,97-10 QUEENS BLVD STORE LLC,NET COST MARKET,97-10,QUEENS BLVD,,,REGO PARK,NY,11374,1600,-73.859904,40.729005,97-10 QUEENS BLVD
Queens,704967,Store,JAC,DELI GROCERY RONYS CORP,DELI GROCERY RONYS,103-07,ROOSEVELT AVE,,,CORONA,NY,11368,600,-73.86236,40.749899,103-07 ROOSEVELT AVE
Kings,704961,Store,JAC,MO GRILL CORP,TOP CITY GOURMET & FRUI,144,WYCKOFF AVE,,,BROOKLYN,NY,11237,2000,-73.917159,40.703012,144 WYCKOFF AVE
New York,704936,Store,JAC,ALL FRESH GROCERY & DELI CORP,ALL FRESH GROCERY & DEL,334,E 106TH ST,,,NEW YORK,NY,10029,1800,-73.941059,40.790043,334 E 106TH ST
New York,704893,Store,JAC,APOLLO DELI & FRUIT CORP,APOLLO DELI & FRUIT,2350,8TH AVE,,,NEW YORK,NY,10027,2000,-73.950597,40.810955,2350 8TH AVE
New York,704881,Store,JAC,MIDTOWN FISH AND MEAT MARKET CORP,MIDTOWN FISH AND MEAT M,87,EAST 116TH STREET,,,NEW YORK,NY,10029,2000,-73.944,40.799634,87 EAST 116TH STREET
Bronx,704877,Store,JAC,GRACE SEAFORD CORP,GRACE SEAFOOD,4363,WHITE PLAINS ROAD,,,BRONX,NY,10466,800,-73.855081,40.897532,4363 WHITE PLAINS ROAD
Bronx,704851,Store,JAC,FAIRFIELD FOOD INC,SHELL SERVICE STATION,2525,3RD AVE,,,BRONX,NY,10451,1200,-73.927796,40.81068,2525 3RD AVE
Kings,704837,Store,JAC,YAFAI ABDOULKARIM A,COBBLE HILL DELI AND GR,159,BALTIC ST,,,BROOKLYN,NY,11201,1000,-73.998125,40.687446,159 BALTIC ST
Kings,704835,Store,JAC,24 SEVEN A K STORE CORP,24 SEVEN A K STORE,4418,5TH AVE,,,BROOKLYN,NY,11220,600,-74.007216,40.648074,4418 5TH AVE
New York,704827,Store,JAC,NAPOLITANO SAL,7 ELEVEN STORE #35642A,239,E 14TH ST,,,NEW YORK,NY,10003,2000,-73.985561,40.732605,239 E 14TH ST
Kings,704822,Store,JAC,NEW POLAND FOOD MARKET INC,NEW POLAND FOOD MARKET,170,NASSAU AVE,,,BROOKLYN,NY,11222,1800,-73.946355,40.725232,170 NASSAU AVE
Kings,704816,Store,JAC,HALSEY GROCERY CORP,HALSEY GROCERY,146,RALPH AVE,,,BROOKLYN,NY,11233,2000,-73.923125,40.684979,146 RALPH AVE
Kings,704780,Store,JAC,ESTRELLA PEDRO MARTE A,ESTRELLA DELI GROCERY,644,WILSON AVE,,,BROOKLYN,NY,11207,1000,-73.905165,40.688999,644 WILSON AVE
Bronx,704771,Store,JAC,MIKE FAMILY DELI GROCERY CORP,MIKE FAMILY DELI GROCER,635,COURTLAND AVE,,,BRONX,NY,10451,950,-73.918605,40.818605,635 COURTLAND AVE
Queens,704761,Store,JAC,AMIR CANDY GROCERY CORP,AMIR CANDY GROCERY,705,SENECA AVE,,,RIDGEWOOD,NY,11385,1200,-73.907473,40.702684,705 SENECA AVE
Bronx,704733,Store,JAC,AAA GAS & STORE INC,AAA GAS & STORE,91,WESTCHESTER SQ,,,BRONX,NY,10461,1000,-73.841065,40.840665,91 WESTCHESTER SQ
New York,704721,Store,JAC,K AND K FOOD CORP,STOP 1 FOOD MARKET,265,CHERRY ST,,,NEW YORK,NY,10002,2000,-73.989344,40.711277,265 CHERRY ST
Queens,704704,Store,JAC,ALKAFRI ALI M,FAMOUS COLFAX DELI & GR,114-01,COLFAX ST,,,CAMBRIA HEIGHTS,NY,11411,1200,-73.743679,40.702668,114-01 COLFAX ST
Bronx,704697,Store,JAC,FLAMING MEAT WAREHOUSE CORP,BROTHER MEAT & MARKET,522,E 138TH ST,,,BRONX,NY,10454,1500,-73.918668,40.807322,522 E 138TH ST
Queens,704683,Store,JAC,MERRICK AFRICAN-CARRIBEAN MARKET,MERRICK AFRICAN-CARRIBE,232-04,MERRICK BLVD,,,SPRINGFIELD GARDEN,NY,11413,1200,-73.737593,40.675089,232-04 MERRICK BLVD
Queens,704664,Store,JAC,DONA MARY MEXICAN PRODUCTS INC,DONA MARY MEXICAN PRODU,117-23,JAMAICA AVE,,,RICHMOND HILL,NY,11418,600,-73.831855,40.699755,117-23 JAMAICA AVE
Bronx,704649,Store,JAC,163 ASHLEY DELI GROCERY INC,163 ASHLEY DELI GROCERY,3244,THIRD AVE,,,BRONX,NY,10451,1500,-73.908802,40.823896,3244 THIRD AVE
New York,704574,Store,JAC,TAI LEE GROUP LLC,TAI LEE GROUP,11,"BOWERY, GROUND FL",,,NEW YORK,NY,10002,1800,-73.996996,40.714676,"11 BOWERY, GROUND FL"
Queens,704547,Store,JAC,M&D KIM CORP,M&D KIM,2101,31ST ST,,,ASTORIA,NY,11105,2500,-73.908635,40.777848,2101 31ST ST
Queens,704531,Store,JAC,FIVE BOROUGHS HALAL WHOLESALE INC,FIVE BOROUGHS HALAL WHO,118-08,ROCKAWAY BLVD,,,SOUTH OZONE PARK,NY,11420,1000,-73.81973,40.676228,118-08 ROCKAWAY BLVD
Queens,704526,Store,JAC,MOM & SON INC,MOM & SON,107-33,71ST AVE,,,FOREST HILLS,NY,11375,1500,-73.8442,40.721097,107-33 71ST AVE
Bronx,704515,Store,JAC,MERCEDES GROCERY CORP,MERCEDES GROCERY,5,W MOSHOLU PKWY,,,BRONX,NY,10467,1000,-73.884045,40.880839,5 W MOSHOLU PKWY
Kings,704500,Store,JAC,GREEN MANGO TREE INC,GREEN MANGO TREE,784,NOSTRAND AVE,,,BROOKLYN,NY,11216,1500,-73.950303,40.671916,784 NOSTRAND AVE
New York,704491,Store,JAC,GREEN GARDEN DELI INC,GREEN GARDEN DELI,340,LENOX AVE,,,NEW YORK,NY,10027,1200,-73.94447,40.809037,340 LENOX AVE
Kings,704488,Store,JAC,215 FINE FOOD DELI CORP,215 FINE FOOD DELI,215,4TH AVE,,,BROOKLYN,NY,11215,1200,-73.983063,40.677268,215 4TH AVE
Kings,704455,Store,JAC,ONE STOPSHOP LLC,ONE STOP SHOP,1601,MCDONALD AVENUE,,,BROOKLYN,NY,11230,1000,-73.973887,40.613806,1601 MCDONALD AVENUE
Bronx,704444,Store,JAC,NEW KING GOURMET DELI GROCERY COR,NEW KING GOURMET DELI G,1587,THIERIOT AVE,,,BRONX,NY,10460,1200,-73.866188,40.840262,1587 THIERIOT AVE
Kings,704443,Store,JAC,FLATBUSH FOOD MART CORP,FLATBUSH FOOD MART,1048,FLATBUSH AVE,,,BROOKLYN,NY,11226,2000,-73.958056,40.645457,1048 FLATBUSH AVE
Queens,704439,Store,JAC,NEW WAY DELI & GROCERY CORP,NEW WAY DELI & GROCERY,35-02,103RD ST,,,CORONA,NY,11368,1500,-73.865085,40.754643,35-02 103RD ST
Kings,704421,Store,JAC,VICTORY MEAT CENTER INC,VICTORY MEAT CENTER,8506,BAY PARKWAY,,,BROOKLYN,NY,11214,1500,-73.993336,40.6024,8506 BAY PARKWAY
Queens,704377,Store,JAC,FANA DELI GROCERY CORP,FANA DELI GROCERY,36-01,108TH ST,,,CORONA,NY,11368,2000,-73.860401,40.754533,36-01 108TH ST
Bronx,704371,Store,JAC,EL GUANO DELI GROCERY LLC,EL GUANO DELI GROCERY,81,W 162ND STREET,,,BRONX,NY,10452,1800,-73.929065,40.831312,81 W 162ND STREET
Kings,704369,Store,JAC,JAHMI AHMED,THE ROCK HOUSE,263,AVENUE X,,,BROOKLYN,NY,11223,3000,-73.97318,40.590212,263 AVENUE X
New York,704361,Store,JAC,DAINOBU USA INC,DAINOBU,36,W 56TH ST,,,NEW YORK,NY,10019,2800,-73.976222,40.76303,36 W 56TH ST
Bronx,704329,Store,JAC,MAYSAA FORDHAM DELI INC,MAYSAA FORDHAM DELI,164,E 188TH ST,,,BRONX,NY,10468,1200,-73.897902,40.861443,164 E 188TH ST
Kings,704324,Store,JAC,ESPINAL ROBERTO A,ESPINAL GROCERY,263,NOSTRAND AVE,,,BROOKLYN,NY,11216,1000,-73.951407,40.689564,263 NOSTRAND AVE
Kings,704306,Store,JAC,AROMA FOOD INC,AROMA FOOD,3033,CONEY ISLAND AVENUE,,,BROOKLYN,NY,11235,1200,-73.959922,40.581713,3033 CONEY ISLAND AVENUE
Bronx,704303,Store,JAC,G&G DELI GROCERY CORP,G&G DELI GROCERY,3429,THIRD AVENUE,,,BRONX,NY,10456,1100,-73.906686,40.829186,3429 THIRD AVENUE
Queens,704292,Store,JAC,ZABKA DELI INC,ZABAK DELI,6651,FRESH POND RD,,,RIDGEWOOD,NY,11385,1200,-73.897367,40.707368,6651 FRESH POND RD
Queens,704282,Store,JAC,MAVROS CORP,GREEK FOOD EMPORIUM,Dec-52,150TH ST,,,WHITESTONE,NY,11357,1800,-73.814039,40.789418,19329 150TH ST
Kings,704281,Store,JAC,TILDEN DELI & GROCERY INC,TILDEN DELI & GROCERY,3324,TILDEN AVE,,,BROOKLYN,NY,11203,600,-73.945427,40.647035,3324 TILDEN AVE
Bronx,704275,Store,JAC,SHINING STAR DELI GROCERY CORP,SHINING STAR DELI GROCE,3489A,BOSTON RD,,,BRONX,NY,10469,1500,-73.846895,40.876872,3489A BOSTON RD
Bronx,704248,Store,JAC,19 W BRONX DELI GROCERY CORP,19 W BRONX DELI GROCERY,19,W 183RD ST,,,BRONX,NY,10453,1800,-73.904645,40.858617,19 W 183RD ST
Bronx,704200,Store,JAC,N H DELI & GROCERY CORP,N H DELI & GROCERY,901,E 217TH ST,,,BRONX,NY,10469,950,-73.857536,40.880245,901 E 217TH ST
Queens,704184,Store,JAC,S A P CUCINA INC,MR VINOS CUCINA,71-03,AUSTIN ST,,,FOREST HILLS,NY,11375,3000,-73.844579,40.72009,71-03 AUSTIN ST
Richmond,704174,Store,JAC,GREAT KILL SUPERETTE CORP,GREAT KILL SUPERETTE,3997,HYLAN BLVD,,,STATEN ISLAND,NY,10308,1200,-74.146068,40.542341,3997 HYLAN BLVD
Bronx,704134,Store,JAC,GERARD FOOD MARKET INC,GERARD FOOD MARKET,740,GERARD AVE,,,BRONX,NY,10451,1800,-73.926623,40.824642,740 GERARD AVE
Bronx,704098,Store,JAC,320 FAIR FARM FOOD CORP,FINE FARE,320,EAST GUN HILL ROAD,,,BRONX,NY,10467,3000,-73.873728,40.878916,320 EAST GUN HILL ROAD
Queens,704097,Store,JAC,CHI AFRICAN FOOD MARKET LLC,CHI AFRICAN FOOD MARKET,187-13,LINDEN BLVD,,,SAINT ALBANS,NY,11412,1350,-73.76497,40.692009,187-13 LINDEN BLVD
Kings,704093,Store,JAC,PAL MINIMART CORP,PAL MINIMART,4421,4TH AVE,,,BROOKLYN,NY,11220,1800,-74.009475,40.649352,4421 4TH AVE
Kings,704090,Store,JAC,BUFFALO DELI & GRILL CORP,BUFFALO DELI & GRILL,184,BUFFALO AVE,,,BROOKLYN,NY,11213,1000,-73.925176,40.672832,184 BUFFALO AVE
Queens,704088,Store,JAC,WOODSIDE DELI INC,WOODSIDE DELI,38-45,WOODSIDE AVE,,,WOODSIDE,NY,11377,700,-73.909847,40.749333,38-45 WOODSIDE AVE
Queens,704060,Store,JAC,LAMA TRADING IV INC,NATURAL FRONTIER MARKET,31-28,DITMARS BLVD,,,ASTORIA,NY,11105,1700,-73.909862,40.775538,31-28 DITMARS BLVD
Queens,704059,Store,JAC,SOPHIS MEAT MARKET CORP,SOPHI'S MEAT MARKET,139-15,101ST AVE,,,JAMAICA,NY,11435,800,-73.808662,40.694867,139-15 101ST AVE
Richmond,704057,Store,JAC,GREEN APPLE DELI CORP,GREEN APPLE DELI,191,BROAD ST,,,STATEN ISLAND,NY,10304,2000,-74.081149,40.624112,191 BROAD ST
Bronx,704036,Store,JAC,GOLDEN PRODUCE LLC,GOLDEN PRODUCE,364,EAST 204TH ST,,,BRONX,NY,10467,2700,-73.877431,40.871759,364 EAST 204TH ST
Queens,704027,Store,JAC,RICKY DELI STORE II INC,RICKY DELI STORE II,147-06,45TH AVE,,,FLUSHING,NY,11355,850,-73.815027,40.755528,147-06 45TH AVE
Queens,704018,Store,JAC,G C SALUMERIA INC,D&F ITALIAN DELI,35-17,BROADWAY,,,ASTORIA,NY,11106,1500,-73.921582,40.760189,35-17 BROADWAY
Queens,703858,Store,JAC,GRAND MINI MART LLC,HOW CONVENIENT,72-05,GRAND AVE,,,MASPETH,NY,11378,2000,-73.891227,40.728317,72-05 GRAND AVE
New York,703792,Store,JAC,NYC GOURMET DELI INC,NYC GOURMET DELI,853,9TH AVE,,,NEW YORK,NY,10019,950,-73.986443,40.766924,853 9TH AVE
Bronx,703788,Store,JAC,DE LUXE DELI CORP,DE LUXE DELI,3359,BAYCHESTER AVE,,,BRONX,NY,10469,1500,-73.837531,40.879108,3359 BAYCHESTER AVE
New York,703729,Store,JAC,EAST SIDE DAIRY MAKOLET INC,EAST SIDE DAIRY MAKOLET,504,GRAND ST,,,NEW YORK,NY,10002,2000,-73.982051,40.71458,504 GRAND ST
Kings,703649,Store,JAC,707 ST FELIX CONVENIENCE INC,707 ST FELIX CONVENIENC,707,FULTON ST,,,BROOKLYN,NY,11217,800,-73.977232,40.687428,707 FULTON ST
Queens,703596,Store,JAC,PANCHO DELI GROCERY STORE INC,PANCHO DELI GROCERY STO,111-04,142ND ST,,,JAMAICA,NY,11435,1000,-73.802449,40.685675,111-04 142ND ST
Kings,703594,Store,JAC,ECKFORD NASSAU FRUIT INC,ECKFORD NASSAU FRUIT,116,NASSAU AVE,,,BROOKLYN,NY,11222,1800,-73.948978,40.724377,116 NASSAU AVE
Kings,703582,Store,JAC,APM FRUIT & VEGETABLE INC,APM FRUIT & VEGETABLE,874,NOSTRAND AVE,,,BROOKLYN,NY,11225,1600,-73.950653,40.668261,874 NOSTRAND AVE
Kings,703571,Store,JAC,NOT ONLY BAGELS STORE & GROCERY I,NOT ONLY BAGELS,7821,17TH AVE,,,BROOKLYN,NY,11214,1000,-74.000597,40.612694,7821 17TH AVE
Queens,703568,Store,JAC,DANIA DELI GROCERY CORP,DANIA DELI GROCERY,145-18,111TH AVE,,,JAMAICA,NY,11435,1000,-73.799294,40.687104,145-18 111TH AVE
Kings,703559,Store,JAC,STAY FRESH DELI & GRILL CORP,STAY FRESH DELI & GRILL,1695A,BROADWAY,,,BROOKLYN,NY,11207,1500,-73.912168,40.683871,1695A BROADWAY
Kings,703557,Store,JAC,73 GASOLINE CORP,73 GASOLINE,7310,NEW UTRECHT AVE,,,BROOKLYN,NY,11204,1000,-73.999629,40.616907,7310 NEW UTRECHT AVE
Kings,703535,Store,JAC,PENNYBRIDGE DELI INC,PENNYBRIDGE DELI,82,CLARK ST,,,BROOKLYN,NY,11201,1000,-73.992758,40.697398,82 CLARK ST
Richmond,703525,Store,JAC,BOLLA OPERATING CORP,KINGS ARTHUR KILL C-STO,868,ARTHUR KILL RD,,,STATEN ISLAND,NY,10312,1000,-74.169368,40.560985,868 ARTHUR KILL RD
New York,703518,Store,JAC,JACQUES TORRES RETAIL LLC,JACQUES TORRES CHOCOLAT,285,AMSTERDAM AVE,,,NEW YORK,NY,10023,1000,-73.981044,40.779392,285 AMSTERDAM AVE
Bronx,703503,Store,JAC,LOS TRES HERMANITOS DELI GROCERY,LOS TRES HERMANITOS DEL,654,MORRIS PARK AVE,,,BRONX,NY,10462,1100,-73.867583,40.844921,654 MORRIS PARK AVE
Kings,703469,Store,JAC,GREENFRESH SUPERMARKET INC,GREENFRESH SUPERMARKET,527,DEKALB AVE,,,BROOKLYN,NY,11205,1600,-73.955756,40.690871,527 DEKALB AVE
New York,703460,Store,JAC,710 QUICK STOP INC,710 QUICK STOP,710,2ND AVE,,,NEW YORK,NY,10016,2200,-73.973917,40.747473,710 2ND AVE
Kings,703444,Store,JAC,SUPER ECONOMIC 1 WAY SUPERMARKET,SUPER ECONOMIC 1 WAY,104-21-23,GLENWOOD RD,,,BROOKLYN,NY,11236,2500,,,104-21-23 GLENWOOD RD
Kings,703442,Store,JAC,194 THROOP FOOD CORP,194 THROOP FOOD,777,PARK AVE,,,BROOKLYN,NY,11206,3000,-73.944236,40.698211,777 PARK AVE
Queens,703438,Store,JAC,E & J DELI & GRILL CORP,E & J DELI & GRILL,143-09,95TH AVE,,,JAMAICA,NY,11435,1000,-73.809366,40.697439,143-09 95TH AVE
Queens,703433,Store,JAC,DYRE FISH MARKET CORP,JAMAICA AVENUE FISH MAR,175-27,JAMAICA AVE,,,JAMAICA,NY,11432,1500,-73.784761,40.707988,175-27 JAMAICA AVE
New York,703354,Store,JAC,SOOMI PARK-SHIN,S. S. FISH MARKET,76,SHERMAN AVE,,,NEW YORK,NY,10040,1800,-73.926395,40.863455,76 SHERMAN AVE
Bronx,703339,Store,JAC,SKYLIGHT HOLDINGS INC,FOOD UNIVERSE MARKETPLA,312,EAST 194TH STREET,,,BRONX,NY,10458,4000,-73.891807,40.864436,312 EAST 194TH STREET
Kings,703320,Store,JAC,GOLDEN VEGE & GROCERY AT FLATBUSH,GOLDEN VEGE & GROCERY A,1819,FLATBUSH AVE,,,BROOKLYN,NY,11210,1600,-73.939726,40.625322,1819 FLATBUSH AVE
Kings,703306,Store,JAC,STAR ONE DELI GROCERY CORP I,STAR ONE DELI GROCERY,740,SUTTER AVE,,,BROOKLYN,NY,11207,800,-73.891175,40.669975,740 SUTTER AVE
Richmond,703302,Store,JAC,BEACH VIEW INC,BEACH VIEW,4727,HYLAN BLVD,,,STATEN ISLAND,NY,10312,1200,-74.163932,40.528347,4727 HYLAN BLVD
Kings,703301,Store,JAC,FIRST STOP GROCERY INC #2,FIRST STOP GROCERY,643,MARCY AVE STORE #1,,,BROOKLYN,NY,11206,1600,,,643 MARCY AVE STORE #1
New York,703285,Store,JAC,J & F GOURMET DELI CORP,J & F GOURMET DELI,2290,FREDERICK DOUGLAS BLVD,,,NEW YORK,NY,10027,1500,-73.952048,40.808976,2290 FREDERICK DOUGLAS BLVD
Queens,703272,Store,JAC,ROBERTS BUTCHER SHOP INC,ROBERTS BUTCHER SHOP,205-09,35TH AVENUE,,,BAYSIDE,NY,11361,4000,-73.782275,40.766838,205-09 35TH AVENUE
Bronx,703267,Store,JAC,YOUR RED ROSES INC,YOUR RED ROSES,268,WILLIS AVE,,,BRONX,NY,10454,1000,-73.922526,40.809619,268 WILLIS AVE
Bronx,703250,Store,JAC,124 MEAT FOOD CORP,ANTILLANA SUPERMARKET,122-124,W FORDHAM RD,,,BRONX,NY,10468,3900,-73.90662,40.862799,122-124 W FORDHAM RD
Kings,703243,Store,JAC,BORO PARK GROCERY CORP,BORO PARK GROCERY,1171,38TH ST,,,BROOKLYN,NY,11218,1500,-73.988034,40.642606,1171 38TH ST
Kings,703224,Store,JAC,8613 LLC,A L COLUCCIO ITALIAN FA,8613,3RD AVE,,,BROOKLYN,NY,11209,1500,-74.031233,40.623058,8613 3RD AVE
Kings,703201,Store,JAC,CARNICERIA-DELI PLAUTILA CORP,CARNICERIA-DELI PLAUTIL,79,CHURCH AVE,,,BROOKLYN,NY,11218,700,-73.980181,40.642491,79 CHURCH AVE
Richmond,703185,Store,JAC,IMAFIDON ANTHONY O,PRIDE AFRICAN AND CARIB,197,BROAD ST,,,STATEN ISLAND,NY,10304,2000,-74.08138,40.624039,197 BROAD ST
Kings,703155,Store,JAC,NEW ZHONG HUA MARKET INC,NEW ZHONG HUA MARKET,5709,8TH AVE,,,BROOKLYN,NY,11220,2000,-74.008049,40.636933,5709 8TH AVE
Queens,703122,Store,JAC,117-06 MERRICK BLVD GROCERY CORP,117-06 MERRICK BLVD GRO,117-06,MERRICK BLVD,,,JAMAICA,NY,11434,1000,-73.774684,40.686806,117-06 MERRICK BLVD
Bronx,703116,Store,JAC,MAZS MART CORP,MAZS MART,2100,WILLIAMSBRIDGE RD,,,BRONX,NY,10461,1500,-73.855426,40.855548,2100 WILLIAMSBRIDGE RD
Bronx,703060,Store,JAC,10 NEIGHBORHOOD CANDY GROCERY COR,10 NEIGHBORHOOD CANDY G,10,W. GUN HILL RD.,,,BRONX,NY,10467,1000,-73.881552,40.882869,10 W. GUN HILL RD.
Kings,703029,Store,JAC,JAISMA CORP,JAISMA,1804,CHURCH AVE,,,BROOKLYN,NY,11226,2000,-73.962942,40.649494,1804 CHURCH AVE
